date,time,item_name,category,quantity,price,payment_type
2025-01-15,19:36:00,Whiskey Sour,Cocktail,1,13.84,Card
2025-01-15,22:33:23,Mojito,Cocktail,1,11.65,Card
2025-01-15,20:25:13,Stout Beer,Beer,1,9.31,Card
2025-01-15,18:14:56,Tequila Shot,Shot,1,5.02,Card
2025-01-15,22:30:31,Vodka Shot,Shot,2,5.02,Card
2025-01-15,12:56:35,Stout Beer,Beer,1,9.9,Cash
2025-01-15,16:49:42,Stout Beer,Beer,2,9.35,Cash
2025-01-15,21:57:25,White Wine,Wine,1,9.5,Cash
2025-01-15,23:36:04,White Wine,Wine,1,8.62,Card
2025-01-15,17:10:02,Mojito,Cocktail,2,10.55,Card
2025-01-15,12:05:48,White Wine,Wine,2,8.21,Card
2025-01-15,17:42:45,Rum & Coke,Cocktail,2,11.47,Card
2025-01-15,18:00:10,Red Wine,Wine,2,10.52,Card
2025-01-15,15:49:32,Stout Beer,Beer,1,9.06,Card
2025-01-15,04:30:06,Mojito,Cocktail,2,10.41,Card
2025-01-15,12:43:47,Lager Beer,Beer,1,7.89,Cash
2025-01-16,07:29:39,Old Fashioned,Cocktail,1,13.12,Card
2025-01-16,13:37:40,Red Wine,Wine,1,10.95,Card
2025-01-16,12:41:27,Lager Beer,Beer,1,6.84,Card
2025-01-16,20:34:36,IPA Beer,Beer,1,8.1,Card
2025-01-16,17:22:35,Vodka Shot,Shot,2,6.79,Card
2025-01-16,02:11:33,Rum & Coke,Cocktail,3,11.89,Cash
2025-01-16,18:23:27,Margarita,Cocktail,1,12.45,Cash
2025-01-16,10:28:30,Lager Beer,Beer,2,6.64,Cash
2025-01-16,22:24:11,Lager Beer,Beer,1,6.52,Card
2025-01-16,14:19:34,White Wine,Wine,1,9.71,Card
2025-01-16,17:14:21,Old Fashioned,Cocktail,1,13.48,Card
2025-01-16,18:22:05,Mojito,Cocktail,1,11.48,Card
2025-01-16,23:53:12,Old Fashioned,Cocktail,1,13.78,Cash
2025-01-16,10:18:16,Lager Beer,Beer,1,6.29,Card
2025-01-16,21:44:50,Vodka Shot,Shot,2,5.24,Card
2025-01-16,20:52:41,Margarita,Cocktail,1,12.29,Card
2025-01-16,10:54:43,IPA Beer,Beer,1,7.81,Card
2025-01-16,01:40:37,Red Wine,Wine,3,10.08,Cash
2025-01-16,03:09:34,Mojito,Cocktail,2,11.72,Cash
2025-01-16,21:36:03,Vodka Shot,Shot,2,5.35,Card
2025-01-16,23:22:16,IPA Beer,Beer,3,8.7,Card
2025-01-16,21:01:43,Margarita,Cocktail,3,12.59,Card
2025-01-16,14:10:20,Rum & Coke,Cocktail,1,11.76,Cash
2025-01-16,12:16:27,White Wine,Wine,3,8.73,Card
2025-01-16,12:19:22,Margarita,Cocktail,1,12.48,Card
2025-01-16,21:01:22,Stout Beer,Beer,1,9.6,Card
2025-01-16,06:22:18,Margarita,Cocktail,1,11.54,Cash
2025-01-16,18:15:05,Old Fashioned,Cocktail,1,14.76,Card
2025-01-16,15:01:32,Mojito,Cocktail,2,10.38,Card
2025-01-16,18:07:41,Vodka Soda,Cocktail,1,9.01,Cash
2025-01-16,22:25:03,Red Wine,Wine,1,9.43,Card
2025-01-16,10:53:24,Margarita,Cocktail,2,12.24,Card
2025-01-16,17:10:34,Lager Beer,Beer,2,7.75,Card
2025-01-16,19:33:16,Tequila Shot,Shot,1,6.72,Card
2025-01-16,23:24:00,Vodka Shot,Shot,1,6.49,Card
2025-01-16,05:02:14,Stout Beer,Beer,3,8.41,Card
2025-01-16,19:49:09,Rum & Coke,Cocktail,1,11.71,Card
2025-01-16,03:43:51,Tequila Shot,Shot,2,6.61,Card
2025-01-16,23:58:44,Old Fashioned,Cocktail,2,13.58,Card
2025-01-16,23:38:42,Margarita,Cocktail,2,12.27,Card
2025-01-16,12:26:46,Whiskey Sour,Cocktail,1,12.31,Card
2025-01-16,12:59:18,Stout Beer,Beer,1,9.43,Card
2025-01-16,13:22:33,Whiskey Sour,Cocktail,1,12.33,Card
2025-01-16,09:55:57,Stout Beer,Beer,1,8.88,Cash
2025-01-16,19:40:00,Old Fashioned,Cocktail,3,13.77,Card
2025-01-16,21:55:40,Tequila Shot,Shot,2,6.67,Card
2025-01-16,18:48:51,Whiskey Sour,Cocktail,2,13.97,Card
2025-01-16,17:30:15,Mojito,Cocktail,1,11.77,Card
2025-01-16,21:09:00,Tequila Shot,Shot,1,6.65,Card
2025-01-16,07:47:14,Vodka Soda,Cocktail,2,10.7,Card
2025-01-16,20:06:44,Rum & Coke,Cocktail,1,10.11,Cash
2025-01-16,15:45:37,IPA Beer,Beer,2,8.89,Card
2025-01-16,22:52:46,Red Wine,Wine,1,9.96,Cash
2025-01-16,15:18:57,Vodka Shot,Shot,1,6.8,Cash
2025-01-16,17:27:44,IPA Beer,Beer,2,8.82,Card
2025-01-16,11:52:08,Lager Beer,Beer,2,7.24,Cash
2025-01-16,19:09:41,Whiskey Sour,Cocktail,2,13.15,Card
2025-01-16,14:46:15,Vodka Shot,Shot,2,6.18,Card
2025-01-16,10:29:29,Vodka Soda,Cocktail,1,9.29,Cash
2025-01-16,09:54:44,Vodka Shot,Shot,1,6.91,Card
2025-01-16,23:04:26,Rum & Coke,Cocktail,3,11.98,Card
2025-01-16,23:32:05,White Wine,Wine,2,8.36,Card
2025-01-16,23:18:26,Tequila Shot,Shot,3,6.89,Card
2025-01-16,23:27:32,Vodka Soda,Cocktail,2,9.65,Card
2025-01-16,16:31:59,Whiskey Sour,Cocktail,3,13.96,Card
2025-01-16,23:44:33,Whiskey Sour,Cocktail,1,12.72,Cash
2025-01-16,17:52:42,Rum & Coke,Cocktail,1,10.39,Card
2025-01-16,23:43:37,Tequila Shot,Shot,1,5.68,Card
2025-01-16,18:35:43,Margarita,Cocktail,1,11.4,Cash
2025-01-16,22:53:57,Vodka Soda,Cocktail,2,10.32,Card
2025-01-16,21:32:05,Rum & Coke,Cocktail,2,10.9,Card
2025-01-16,01:03:28,Vodka Shot,Shot,3,5.62,Card
2025-01-16,17:43:47,Stout Beer,Beer,3,9.31,Card
2025-01-16,17:39:04,IPA Beer,Beer,1,7.58,Card
2025-01-16,22:36:58,Margarita,Cocktail,2,11.96,Cash
2025-01-16,22:15:04,Tequila Shot,Shot,2,5.71,Card
2025-01-16,17:47:26,White Wine,Wine,2,8.64,Card
2025-01-16,16:59:40,Mojito,Cocktail,2,11.37,Card
2025-01-16,19:39:02,White Wine,Wine,2,8.35,Cash
2025-01-16,07:04:44,White Wine,Wine,1,9.61,Card
2025-01-16,22:09:41,Mojito,Cocktail,1,11.81,Cash
2025-01-16,19:23:08,Margarita,Cocktail,1,11.42,Card
2025-01-16,12:27:35,White Wine,Wine,3,9.89,Card
2025-01-16,04:14:44,Vodka Shot,Shot,1,6.37,Cash
2025-01-16,23:45:43,IPA Beer,Beer,2,7.97,Card
2025-01-16,13:20:39,White Wine,Wine,1,8.82,Card
2025-01-17,21:00:18,Tequila Shot,Shot,1,5.47,Card
2025-01-17,22:05:21,Lager Beer,Beer,1,6.25,Card
2025-01-17,04:37:17,Stout Beer,Beer,2,9.69,Card
2025-01-17,14:53:54,Whiskey Sour,Cocktail,2,12.91,Cash
2025-01-17,09:29:51,Vodka Soda,Cocktail,1,10.38,Card
2025-01-17,19:54:22,Stout Beer,Beer,3,8.98,Cash
2025-01-17,21:54:45,Red Wine,Wine,2,10.23,Card
2025-01-17,14:30:29,Tequila Shot,Shot,1,6.87,Card
2025-01-17,10:46:25,Margarita,Cocktail,2,12.17,Card
2025-01-17,20:56:46,Red Wine,Wine,1,10.8,Card
2025-01-17,18:24:23,Mojito,Cocktail,2,11.82,Card
2025-01-17,13:52:45,Margarita,Cocktail,1,12.2,Card
2025-01-17,21:41:09,White Wine,Wine,3,8.39,Cash
2025-01-17,22:05:00,IPA Beer,Beer,3,7.26,Card
2025-01-17,12:09:38,Old Fashioned,Cocktail,2,13.91,Cash
2025-01-17,13:46:22,Vodka Shot,Shot,1,6.82,Card
2025-01-17,21:21:47,Rum & Coke,Cocktail,2,11.45,Card
2025-01-17,20:50:26,Lager Beer,Beer,1,6.68,Card
2025-01-17,21:06:26,Tequila Shot,Shot,1,5.82,Card
2025-01-17,22:04:59,Mojito,Cocktail,1,10.85,Card
2025-01-17,18:55:58,Old Fashioned,Cocktail,1,14.35,Card
2025-01-17,14:52:11,Old Fashioned,Cocktail,1,14.89,Card
2025-01-17,23:38:01,IPA Beer,Beer,1,7.82,Card
2025-01-17,06:47:44,Vodka Soda,Cocktail,1,9.47,Card
2025-01-17,07:35:54,Tequila Shot,Shot,1,5.7,Card
2025-01-17,19:52:08,Margarita,Cocktail,3,12.58,Card
2025-01-17,12:47:59,Stout Beer,Beer,3,8.41,Card
2025-01-17,19:37:55,Old Fashioned,Cocktail,1,13.55,Card
2025-01-17,08:41:14,Lager Beer,Beer,1,7.29,Cash
2025-01-17,17:13:44,Red Wine,Wine,3,9.2,Card
2025-01-17,18:01:16,Stout Beer,Beer,1,9.12,Card
2025-01-17,15:55:13,Lager Beer,Beer,1,7.03,Card
2025-01-17,07:36:06,Red Wine,Wine,3,9.54,Card
2025-01-17,13:16:28,Stout Beer,Beer,1,9.71,Card
2025-01-17,11:43:49,Whiskey Sour,Cocktail,1,13.32,Card
2025-01-17,23:39:33,Whiskey Sour,Cocktail,2,12.48,Cash
2025-01-17,10:59:40,Vodka Shot,Shot,1,5.65,Card
2025-01-17,23:01:53,Red Wine,Wine,1,9.6,Card
2025-01-17,10:17:25,Vodka Soda,Cocktail,1,10.86,Card
2025-01-17,23:04:16,Red Wine,Wine,1,9.94,Card
2025-01-17,15:57:47,Vodka Shot,Shot,1,6.72,Card
2025-01-17,16:07:31,Red Wine,Wine,2,10.01,Card
2025-01-17,12:36:19,Tequila Shot,Shot,1,5.94,Card
2025-01-17,14:20:37,Vodka Shot,Shot,2,6.21,Card
2025-01-17,12:36:03,Tequila Shot,Shot,2,5.6,Card
2025-01-17,04:17:48,White Wine,Wine,1,8.15,Cash
2025-01-17,17:19:06,IPA Beer,Beer,2,7.52,Card
2025-01-17,17:14:45,Vodka Shot,Shot,1,6.09,Cash
2025-01-17,23:26:41,Whiskey Sour,Cocktail,2,13.0,Cash
2025-01-17,17:42:59,Red Wine,Wine,1,10.34,Cash
2025-01-17,21:29:46,Old Fashioned,Cocktail,2,13.29,Card
2025-01-17,13:46:13,Whiskey Sour,Cocktail,1,13.69,Cash
2025-01-17,22:03:49,Margarita,Cocktail,2,11.35,Card
2025-01-17,21:29:09,Margarita,Cocktail,3,12.02,Card
2025-01-17,18:39:25,Margarita,Cocktail,1,12.01,Cash
2025-01-17,23:38:06,Tequila Shot,Shot,1,5.27,Card
2025-01-17,15:12:19,Lager Beer,Beer,1,6.16,Cash
2025-01-17,03:06:39,Rum & Coke,Cocktail,1,11.99,Card
2025-01-17,17:19:57,Rum & Coke,Cocktail,1,11.03,Card
2025-01-17,20:56:47,Tequila Shot,Shot,2,5.64,Card
2025-01-17,08:41:33,Rum & Coke,Cocktail,2,10.28,Card
2025-01-17,01:15:24,Mojito,Cocktail,2,11.81,Cash
2025-01-17,19:49:02,Vodka Soda,Cocktail,1,9.3,Card
2025-01-17,12:35:34,IPA Beer,Beer,2,8.86,Card
2025-01-17,20:21:45,Margarita,Cocktail,2,11.83,Card
2025-01-17,18:08:07,IPA Beer,Beer,1,8.02,Card
2025-01-17,13:07:43,Whiskey Sour,Cocktail,2,12.73,Card
2025-01-17,20:59:58,Whiskey Sour,Cocktail,3,12.02,Cash
2025-01-17,20:16:13,Red Wine,Wine,2,10.19,Card
2025-01-17,18:43:20,Vodka Soda,Cocktail,3,9.57,Card
2025-01-17,16:46:26,Mojito,Cocktail,1,10.33,Card
2025-01-17,23:52:39,White Wine,Wine,2,8.51,Cash
2025-01-17,08:51:09,Lager Beer,Beer,2,7.54,Card
2025-01-17,22:32:34,Red Wine,Wine,1,10.44,Card
2025-01-17,23:46:56,Tequila Shot,Shot,1,5.49,Card
2025-01-17,16:34:34,Whiskey Sour,Cocktail,1,12.12,Card
2025-01-17,00:37:11,White Wine,Wine,1,8.73,Card
2025-01-17,12:01:09,Lager Beer,Beer,2,7.98,Cash
2025-01-17,08:34:14,Stout Beer,Beer,1,8.64,Card
2025-01-17,17:35:14,IPA Beer,Beer,3,7.9,Card
2025-01-17,19:46:20,Rum & Coke,Cocktail,3,11.4,Card
2025-01-17,11:18:57,White Wine,Wine,2,9.67,Card
2025-01-17,23:01:08,Red Wine,Wine,3,10.85,Cash
2025-01-17,20:56:27,IPA Beer,Beer,1,8.02,Card
2025-01-17,18:45:58,Rum & Coke,Cocktail,1,11.49,Card
2025-01-17,03:38:20,Margarita,Cocktail,3,12.02,Card
2025-01-17,06:44:14,Old Fashioned,Cocktail,1,14.32,Cash
2025-01-17,10:46:59,White Wine,Wine,1,9.27,Card
2025-01-17,23:14:52,Rum & Coke,Cocktail,2,10.17,Card
2025-01-17,08:00:14,Old Fashioned,Cocktail,2,14.67,Card
2025-01-17,23:48:47,Old Fashioned,Cocktail,2,14.69,Cash
2025-01-17,17:56:28,Vodka Soda,Cocktail,2,10.22,Card
2025-01-17,13:29:23,Rum & Coke,Cocktail,1,10.26,Card
2025-01-17,17:15:46,Vodka Soda,Cocktail,3,10.96,Card
2025-01-17,20:10:18,Vodka Shot,Shot,1,6.49,Card
2025-01-17,02:41:54,Red Wine,Wine,1,9.12,Card
2025-01-17,20:00:44,Whiskey Sour,Cocktail,1,13.56,Cash
2025-01-17,07:42:57,Vodka Soda,Cocktail,2,10.32,Card
2025-01-17,12:49:55,Tequila Shot,Shot,1,6.12,Cash
2025-01-17,23:17:47,IPA Beer,Beer,1,8.91,Card
2025-01-17,19:25:12,Stout Beer,Beer,1,9.63,Card
2025-01-17,18:22:20,Whiskey Sour,Cocktail,2,13.66,Card
2025-01-17,14:48:13,Margarita,Cocktail,2,12.04,Cash
2025-01-17,23:16:37,Old Fashioned,Cocktail,3,14.91,Card
2025-01-17,05:12:08,Rum & Coke,Cocktail,1,10.27,Card
2025-01-18,18:27:01,Stout Beer,Beer,2,8.65,Card
2025-01-18,21:04:15,Lager Beer,Beer,2,7.89,Cash
2025-01-18,16:15:34,Vodka Shot,Shot,2,5.13,Card
2025-01-18,19:13:18,Vodka Soda,Cocktail,1,9.9,Cash
2025-01-18,22:32:08,Vodka Shot,Shot,1,6.77,Cash
2025-01-18,21:07:15,Mojito,Cocktail,2,11.92,Card
2025-01-18,05:47:32,Whiskey Sour,Cocktail,2,13.79,Card
2025-01-18,08:48:13,Stout Beer,Beer,3,8.58,Card
2025-01-18,22:10:54,Stout Beer,Beer,2,8.94,Card
2025-01-18,23:28:59,Rum & Coke,Cocktail,2,10.28,Card
2025-01-18,19:59:46,Vodka Shot,Shot,1,6.25,Card
2025-01-18,18:08:22,Margarita,Cocktail,1,12.87,Cash
2025-01-18,23:44:32,IPA Beer,Beer,1,7.83,Card
2025-01-18,18:46:47,Vodka Shot,Shot,1,5.68,Card
2025-01-18,15:02:21,Old Fashioned,Cocktail,2,14.91,Card
2025-01-18,06:03:48,White Wine,Wine,1,9.98,Card
2025-01-18,23:15:56,IPA Beer,Beer,2,7.19,Card
2025-01-18,14:13:56,IPA Beer,Beer,1,8.1,Card
2025-01-18,17:52:08,IPA Beer,Beer,1,7.76,Card
2025-01-18,23:32:38,Rum & Coke,Cocktail,1,10.68,Card
2025-01-18,21:26:03,Mojito,Cocktail,1,11.8,Card
2025-01-18,22:33:29,Tequila Shot,Shot,2,5.98,Cash
2025-01-18,22:46:29,Red Wine,Wine,1,10.26,Card
2025-01-18,21:36:58,Whiskey Sour,Cocktail,3,12.81,Card
2025-01-18,18:57:25,Tequila Shot,Shot,3,5.12,Card
2025-01-18,17:50:28,Rum & Coke,Cocktail,3,10.76,Card
2025-01-18,19:00:07,Old Fashioned,Cocktail,1,13.88,Card
2025-01-18,15:53:36,Red Wine,Wine,1,10.03,Card
2025-01-18,22:33:27,Tequila Shot,Shot,2,5.1,Card
2025-01-18,14:57:46,IPA Beer,Beer,3,7.22,Card
2025-01-18,15:21:04,Mojito,Cocktail,3,10.49,Card
2025-01-18,21:53:13,Whiskey Sour,Cocktail,2,12.48,Cash
2025-01-18,23:27:16,Whiskey Sour,Cocktail,2,13.71,Card
2025-01-18,20:23:44,Vodka Soda,Cocktail,1,10.1,Card
2025-01-18,23:20:42,IPA Beer,Beer,2,8.83,Cash
2025-01-18,23:30:06,Vodka Soda,Cocktail,2,9.48,Card
2025-01-18,12:12:07,Margarita,Cocktail,1,11.87,Card
2025-01-18,23:43:46,Stout Beer,Beer,2,9.69,Card
2025-01-18,20:54:10,Rum & Coke,Cocktail,3,11.13,Cash
2025-01-18,14:57:21,Tequila Shot,Shot,1,6.69,Card
2025-01-18,20:42:59,Mojito,Cocktail,2,10.52,Cash
2025-01-18,19:20:07,Tequila Shot,Shot,1,6.84,Card
2025-01-18,23:34:50,Vodka Shot,Shot,2,6.27,Card
2025-01-18,14:31:17,Stout Beer,Beer,1,9.4,Card
2025-01-18,13:35:31,Stout Beer,Beer,3,9.79,Card
2025-01-18,23:47:45,Rum & Coke,Cocktail,1,10.17,Card
2025-01-18,15:17:18,Stout Beer,Beer,1,9.29,Cash
2025-01-18,19:16:38,Rum & Coke,Cocktail,2,11.15,Cash
2025-01-18,03:40:06,Vodka Shot,Shot,2,5.48,Card
2025-01-18,17:26:08,Lager Beer,Beer,1,7.91,Card
2025-01-18,17:16:57,IPA Beer,Beer,2,7.07,Card
2025-01-18,23:06:39,Stout Beer,Beer,1,9.29,Card
2025-01-18,14:48:12,Vodka Soda,Cocktail,1,9.61,Card
2025-01-18,17:24:04,Tequila Shot,Shot,1,6.63,Card
2025-01-18,10:46:03,Vodka Shot,Shot,2,6.6,Card
2025-01-18,20:45:31,White Wine,Wine,2,8.43,Card
2025-01-18,21:32:11,Tequila Shot,Shot,2,6.97,Card
2025-01-18,13:07:16,Stout Beer,Beer,2,8.81,Card
2025-01-18,11:52:29,Vodka Soda,Cocktail,3,10.4,Card
2025-01-18,12:04:23,IPA Beer,Beer,1,8.45,Cash
2025-01-18,22:20:33,White Wine,Wine,1,8.77,Card
2025-01-18,23:40:04,Tequila Shot,Shot,2,5.94,Card
2025-01-18,10:18:14,Lager Beer,Beer,1,7.68,Cash
2025-01-18,21:24:31,Red Wine,Wine,3,9.57,Card
2025-01-18,16:53:02,Mojito,Cocktail,1,11.42,Card
2025-01-18,20:45:25,Margarita,Cocktail,1,12.08,Card
2025-01-18,10:05:48,Red Wine,Wine,1,10.52,Card
2025-01-18,02:08:15,Mojito,Cocktail,1,11.34,Card
2025-01-18,18:00:52,Lager Beer,Beer,3,7.94,Card
2025-01-18,18:17:17,Lager Beer,Beer,1,7.05,Card
2025-01-18,19:53:03,Red Wine,Wine,1,10.1,Card
2025-01-18,19:51:41,IPA Beer,Beer,1,8.46,Card
2025-01-18,22:01:39,Rum & Coke,Cocktail,1,10.74,Card
2025-01-18,18:14:47,Red Wine,Wine,3,9.14,Card
2025-01-18,19:26:36,Lager Beer,Beer,3,7.8,Card
2025-01-18,07:23:42,Vodka Shot,Shot,1,6.17,Card
2025-01-18,16:37:01,Lager Beer,Beer,1,6.92,Card
2025-01-18,07:39:06,IPA Beer,Beer,1,7.45,Card
2025-01-18,20:27:20,Margarita,Cocktail,2,11.95,Card
2025-01-18,01:08:48,Lager Beer,Beer,2,6.91,Cash
2025-01-18,12:04:09,Rum & Coke,Cocktail,1,11.18,Cash
2025-01-18,16:05:29,Stout Beer,Beer,1,8.7,Card
2025-01-18,22:10:27,White Wine,Wine,1,9.7,Card
2025-01-18,22:45:36,Whiskey Sour,Cocktail,2,12.36,Card
2025-01-18,20:26:04,Rum & Coke,Cocktail,2,11.38,Cash
2025-01-18,14:21:09,Mojito,Cocktail,1,11.76,Card
2025-01-18,13:53:49,Margarita,Cocktail,1,11.65,Card
2025-01-18,13:57:19,Old Fashioned,Cocktail,1,14.54,Card
2025-01-18,13:57:32,Stout Beer,Beer,1,8.24,Card
2025-01-18,22:10:35,Red Wine,Wine,1,9.24,Card
2025-01-18,02:54:45,Vodka Shot,Shot,1,6.07,Card
2025-01-18,23:56:33,Whiskey Sour,Cocktail,2,12.54,Card
2025-01-18,18:37:06,Lager Beer,Beer,1,6.29,Card
2025-01-18,21:22:07,Vodka Soda,Cocktail,1,9.32,Card
2025-01-18,11:22:05,Stout Beer,Beer,1,9.76,Card
2025-01-18,19:43:41,IPA Beer,Beer,1,7.67,Card
2025-01-18,14:36:47,Vodka Soda,Cocktail,2,10.77,Card
2025-01-18,22:42:57,Whiskey Sour,Cocktail,3,12.11,Cash
2025-01-18,13:14:33,White Wine,Wine,1,9.63,Card
2025-01-18,13:40:51,White Wine,Wine,2,8.08,Card
2025-01-18,01:58:15,Red Wine,Wine,1,10.09,Card
2025-01-18,18:17:15,Red Wine,Wine,2,10.83,Cash
2025-01-18,23:36:14,Margarita,Cocktail,2,11.85,Card
2025-01-18,22:12:30,Stout Beer,Beer,1,8.69,Card
2025-01-18,17:34:44,Rum & Coke,Cocktail,1,10.26,Card
2025-01-18,23:53:42,Tequila Shot,Shot,3,5.04,Card
2025-01-18,12:41:57,Red Wine,Wine,1,9.74,Card
2025-01-19,20:21:30,Tequila Shot,Shot,2,6.39,Card
2025-01-19,13:55:24,Rum & Coke,Cocktail,2,11.69,Card
2025-01-19,15:02:21,White Wine,Wine,2,8.22,Card
2025-01-19,23:46:02,Old Fashioned,Cocktail,3,13.92,Card
2025-01-19,12:15:26,Stout Beer,Beer,1,9.93,Card
2025-01-19,21:40:39,Mojito,Cocktail,2,11.18,Card
2025-01-19,09:42:42,Rum & Coke,Cocktail,2,10.55,Card
2025-01-19,18:44:53,Tequila Shot,Shot,2,5.85,Card
2025-01-19,19:27:11,Tequila Shot,Shot,1,5.07,Card
2025-01-19,08:40:12,Rum & Coke,Cocktail,2,11.91,Card
2025-01-19,18:19:13,Rum & Coke,Cocktail,3,11.19,Card
2025-01-19,10:36:27,Mojito,Cocktail,2,10.87,Card
2025-01-19,15:05:11,Lager Beer,Beer,1,6.38,Cash
2025-01-19,16:13:46,White Wine,Wine,1,10.0,Card
2025-01-19,23:47:50,Rum & Coke,Cocktail,2,11.23,Card
2025-01-19,16:53:42,Red Wine,Wine,3,9.36,Card
2025-01-19,02:13:13,Tequila Shot,Shot,1,6.67,Card
2025-01-19,22:42:27,Vodka Soda,Cocktail,2,9.64,Card
2025-01-19,18:11:58,Tequila Shot,Shot,2,5.05,Card
2025-01-19,09:35:15,Margarita,Cocktail,3,12.55,Card
2025-01-19,20:38:20,Old Fashioned,Cocktail,1,14.0,Card
2025-01-19,20:00:13,Margarita,Cocktail,2,12.0,Cash
2025-01-19,19:38:39,Stout Beer,Beer,1,9.7,Cash
2025-01-19,19:28:17,Stout Beer,Beer,1,8.82,Card
2025-01-19,11:53:39,Red Wine,Wine,2,10.77,Card
2025-01-19,01:12:42,Lager Beer,Beer,2,6.43,Card
2025-01-19,21:08:15,Rum & Coke,Cocktail,2,11.59,Card
2025-01-19,03:04:15,Vodka Shot,Shot,2,6.03,Card
2025-01-19,22:26:13,Rum & Coke,Cocktail,2,10.55,Cash
2025-01-19,16:43:07,Red Wine,Wine,1,10.81,Card
2025-01-19,20:50:53,Rum & Coke,Cocktail,1,11.71,Card
2025-01-19,21:54:23,Old Fashioned,Cocktail,2,14.11,Cash
2025-01-19,18:30:08,Old Fashioned,Cocktail,1,14.76,Card
2025-01-19,23:18:04,Whiskey Sour,Cocktail,2,13.02,Card
2025-01-19,11:33:37,Margarita,Cocktail,1,12.44,Card
2025-01-19,23:29:15,Rum & Coke,Cocktail,2,11.33,Card
2025-01-19,07:04:39,White Wine,Wine,2,9.5,Card
2025-01-19,18:47:42,Tequila Shot,Shot,1,5.4,Card
2025-01-19,18:02:27,Mojito,Cocktail,1,11.91,Card
2025-01-19,12:27:16,Mojito,Cocktail,2,11.09,Card
2025-01-19,18:28:30,Tequila Shot,Shot,1,5.49,Cash
2025-01-19,22:28:18,Mojito,Cocktail,1,11.96,Card
2025-01-19,06:19:29,Red Wine,Wine,1,10.03,Card
2025-01-19,22:29:59,Margarita,Cocktail,3,11.42,Card
2025-01-19,17:06:38,Mojito,Cocktail,2,10.13,Card
2025-01-19,20:00:49,White Wine,Wine,2,8.62,Card
2025-01-19,23:31:06,IPA Beer,Beer,1,8.38,Card
2025-01-19,19:14:33,Rum & Coke,Cocktail,2,10.81,Card
2025-01-19,04:04:08,Mojito,Cocktail,1,11.51,Card
2025-01-19,18:47:40,White Wine,Wine,2,8.19,Card
2025-01-19,14:36:23,Vodka Soda,Cocktail,2,9.44,Card
2025-01-19,22:03:08,Old Fashioned,Cocktail,1,14.59,Card
2025-01-19,22:45:06,Lager Beer,Beer,3,7.49,Cash
2025-01-19,18:51:15,White Wine,Wine,1,8.33,Cash
2025-01-19,19:44:40,Vodka Shot,Shot,3,6.24,Card
2025-01-19,22:18:33,IPA Beer,Beer,2,8.02,Card
2025-01-19,20:49:18,Red Wine,Wine,2,9.77,Cash
2025-01-19,20:22:47,White Wine,Wine,1,8.32,Cash
2025-01-19,17:24:18,Red Wine,Wine,3,9.07,Card
2025-01-19,06:17:51,Vodka Shot,Shot,1,5.01,Cash
2025-01-19,02:18:23,Margarita,Cocktail,1,12.07,Cash
2025-01-19,21:15:56,Old Fashioned,Cocktail,1,13.72,Card
2025-01-19,21:39:05,White Wine,Wine,1,8.29,Card
2025-01-19,18:12:18,Margarita,Cocktail,1,12.02,Card
2025-01-19,17:17:38,Tequila Shot,Shot,1,5.36,Cash
2025-01-19,11:14:38,Mojito,Cocktail,2,10.34,Card
2025-01-19,21:55:15,IPA Beer,Beer,2,7.75,Cash
2025-01-19,16:36:38,Vodka Soda,Cocktail,1,9.34,Cash
2025-01-19,06:31:49,Old Fashioned,Cocktail,1,14.3,Card
2025-01-19,03:23:41,Whiskey Sour,Cocktail,2,13.43,Card
2025-01-19,13:01:31,Old Fashioned,Cocktail,1,14.0,Card
2025-01-19,22:58:17,Old Fashioned,Cocktail,2,13.55,Card
2025-01-19,17:01:03,Old Fashioned,Cocktail,1,13.54,Card
2025-01-19,19:26:23,White Wine,Wine,1,8.33,Cash
2025-01-19,15:37:52,Mojito,Cocktail,1,11.74,Card
2025-01-19,19:45:19,Vodka Shot,Shot,2,5.7,Card
2025-01-19,16:29:56,Stout Beer,Beer,2,8.63,Card
2025-01-19,17:33:35,Whiskey Sour,Cocktail,2,12.28,Card
2025-01-19,17:36:04,Vodka Shot,Shot,3,5.51,Card
2025-01-19,18:16:43,Vodka Shot,Shot,2,6.09,Card
2025-01-19,10:30:54,Rum & Coke,Cocktail,3,10.53,Card
2025-01-19,18:20:35,Mojito,Cocktail,1,11.42,Card
2025-01-19,15:28:09,Whiskey Sour,Cocktail,2,13.21,Card
2025-01-19,18:02:18,Vodka Shot,Shot,2,5.5,Card
2025-01-19,21:48:42,White Wine,Wine,1,8.84,Cash
2025-01-19,17:44:18,Old Fashioned,Cocktail,1,14.4,Card
2025-01-19,22:12:25,IPA Beer,Beer,2,7.33,Card
2025-01-19,21:19:49,Rum & Coke,Cocktail,2,11.32,Card
2025-01-19,14:57:40,IPA Beer,Beer,1,7.11,Card
2025-01-19,20:10:12,Margarita,Cocktail,1,12.95,Cash
2025-01-19,16:17:25,Vodka Soda,Cocktail,3,10.47,Card
2025-01-19,19:35:30,Vodka Shot,Shot,1,5.96,Cash
2025-01-19,15:25:39,Vodka Soda,Cocktail,2,9.42,Cash
2025-01-19,21:22:43,IPA Beer,Beer,2,8.37,Card
2025-01-19,08:05:38,Stout Beer,Beer,2,8.44,Card
